Measure,Location,Indicator,Time,Indicator_Status,Indicator_Value,Amount,Unemployment_Rate
Job Change,Western Maryland WIA,Maryland Job Net Change by Industry,2018Q1,72,Accommodation and Food Services,-8,
Job Change,Western Maryland WIA,Maryland Job Net Change by Industry,2017Q1,72,Accommodation and Food Services,46,
Job Change,Western Maryland WIA,Maryland Job Net Change by Industry,2019Q1,72,Accommodation and Food Services,49,
Job Change,Western Maryland WIA,Maryland Job Net Change by Industry,2021Q1,72,Accommodation and Food Services,TBD,
Job Change,Western Maryland WIA,Maryland Job Net Change by Industry,2015Q2,72,Accommodation and Food Services,750,
Job Change,Western Maryland WIA,Maryland Job Net Change by Industry,2016Q2,72,Accommodation and Food Services,813,
Job Change,Western Maryland WIA,Maryland Job Net Change by Industry,2017Q2,72,Accommodation and Food Services,626,
Job Change,Western Maryland WIA,Maryland Job Net Change by Industry,2018Q2,72,Accommodation and Food Services,638,
Job Change,Western Maryland WIA,Maryland Job Net Change by Industry,2019Q2,72,Accommodation and Food Services,617,
Job Change,Western Maryland WIA,Maryland Job Net Change by Industry,2020Q2,72,Accommodation and Food Services,-243,
Job Change,Western Maryland WIA,Maryland Job Net Change by Industry,2015Q3,72,Accommodation and Food Services,-185,
Job Change,Western Maryland WIA,Maryland Job Net Change by Industry,2016Q3,72,Accommodation and Food Services,-276,
Job Change,Western Maryland WIA,Maryland Job Net Change by Industry,2018Q3,72,Accommodation and Food Services,-198,
Job Change,Western Maryland WIA,Maryland Job Net Change by Industry,2017Q3,72,Accommodation and Food Services,-375,
Job Change,Western Maryland WIA,Maryland Job Net Change by Industry,2019Q3,72,Accommodation and Food Services,48,
Job Change,Western Maryland WIA,Maryland Job Net Change by Industry,2020Q3,72,Accommodation and Food Services,886,
Job Change,Western Maryland WIA,Maryland Job Net Change by Industry,2016Q4,72,Accommodation and Food Services,-562,
Job Change,Western Maryland WIA,Maryland Job Net Change by Industry,2015Q4,72,Accommodation and Food Services,-156,
Job Change,Western Maryland WIA,Maryland Job Net Change by Industry,2017Q4,72,Accommodation and Food Services,-292,
Job Change,Western Maryland WIA,Maryland Job Net Change by Industry,2018Q4,72,Accommodation and Food Services,-372,
Job Change,Western Maryland WIA,Maryland Job Net Change by Industry,2019Q4,72,Accommodation and Food Services,-441,
New Hires,Western Maryland WIA,Maryland New Hires by Industry,2015Q1,72,Accommodation and Food Services,1732,
New Hires,Western Maryland WIA,Maryland New Hires by Industry,2016Q1,72,Accommodation and Food Services,2055,
Job Change,Western Maryland WIA,Maryland Job Net Change by Industry,2020Q4,72,Accommodation and Food Services,-355,
New Hires,Western Maryland WIA,Maryland New Hires by Industry,2017Q1,72,Accommodation and Food Services,1981,
New Hires,Western Maryland WIA,Maryland New Hires by Industry,2018Q1,72,Accommodation and Food Services,1968,
New Hires,Western Maryland WIA,Maryland New Hires by Industry,2021Q1,72,Accommodation and Food Services,1632,
New Hires,Western Maryland WIA,Maryland New Hires by Industry,2019Q1,72,Accommodation and Food Services,1931,
New Hires,Western Maryland WIA,Maryland New Hires by Industry,2020Q1,72,Accommodation and Food Services,2033,
New Hires,Western Maryland WIA,Maryland New Hires by Industry,2017Q2,72,Accommodation and Food Services,2959,
New Hires,Western Maryland WIA,Maryland New Hires by Industry,2018Q2,72,Accommodation and Food Services,3114,
New Hires,Western Maryland WIA,Maryland New Hires by Industry,2019Q2,72,Accommodation and Food Services,3138,
New Hires,Western Maryland WIA,Maryland New Hires by Industry,2020Q2,72,Accommodation and Food Services,1423,
New Hires,Western Maryland WIA,Maryland New Hires by Industry,2016Q3,72,Accommodation and Food Services,3067,
New Hires,Western Maryland WIA,Maryland New Hires by Industry,2015Q3,72,Accommodation and Food Services,2676,
New Hires,Western Maryland WIA,Maryland New Hires by Industry,2017Q3,72,Accommodation and Food Services,2663,
New Hires,Western Maryland WIA,Maryland New Hires by Industry,2018Q3,72,Accommodation and Food Services,2824,
New Hires,Western Maryland WIA,Maryland New Hires by Industry,2019Q3,72,Accommodation and Food Services,3138,
New Hires,Western Maryland WIA,Maryland New Hires by Industry,2020Q3,72,Accommodation and Food Services,2548,
New Hires,Western Maryland WIA,Maryland New Hires by Industry,2015Q4,72,Accommodation and Food Services,2356,
New Hires,Western Maryland WIA,Maryland New Hires by Industry,2016Q4,72,Accommodation and Food Services,2119,
New Hires,Western Maryland WIA,Maryland New Hires by Industry,2017Q4,72,Accommodation and Food Services,2327,
New Hires,Western Maryland WIA,Maryland New Hires by Industry,2020Q4,72,Accommodation and Food Services,1890,
New Hires,Western Maryland WIA,Maryland New Hires by Industry,2018Q4,72,Accommodation and Food Services,2286,
New Hires,Western Maryland WIA,Maryland New Hires by Industry,2019Q4,72,Accommodation and Food Services,2311,
Separations,Western Maryland WIA,Maryland Separations by Industry,2016Q1,72,Accommodation and Food Services,2229,
Separations,Western Maryland WIA,Maryland Separations by Industry,2019Q1,72,Accommodation and Food Services,2101,
Separations,Western Maryland WIA,Maryland Separations by Industry,2015Q1,72,Accommodation and Food Services,1909,
New Hires,Western Maryland WIA,Maryland New Hires by Industry,2015Q2,72,Accommodation and Food Services,2791,
New Hires,Western Maryland WIA,Maryland New Hires by Industry,2016Q2,72,Accommodation and Food Services,3423,
Separations,Western Maryland WIA,Maryland Separations by Industry,2021Q1,72,Accommodation and Food Services,TBD,
Separations,Western Maryland WIA,Maryland Separations by Industry,2020Q1,72,Accommodation and Food Services,4046,
Separations,Western Maryland WIA,Maryland Separations by Industry,2017Q1,72,Accommodation and Food Services,2167,
Separations,Western Maryland WIA,Maryland Separations by Industry,2015Q2,72,Accommodation and Food Services,2680,
Separations,Western Maryland WIA,Maryland Separations by Industry,2016Q2,72,Accommodation and Food Services,2990,
Separations,Western Maryland WIA,Maryland Separations by Industry,2018Q1,72,Accommodation and Food Services,2192,
Separations,Western Maryland WIA,Maryland Separations by Industry,2017Q2,72,Accommodation and Food Services,2730,
Separations,Western Maryland WIA,Maryland Separations by Industry,2018Q2,72,Accommodation and Food Services,2864,
Separations,Western Maryland WIA,Maryland Separations by Industry,2019Q2,72,Accommodation and Food Services,2961,
Separations,Western Maryland WIA,Maryland Separations by Industry,2015Q3,72,Accommodation and Food Services,3086,
Separations,Western Maryland WIA,Maryland Separations by Industry,2020Q2,72,Accommodation and Food Services,1951,
Separations,Western Maryland WIA,Maryland Separations by Industry,2016Q3,72,Accommodation and Food Services,3535,
Separations,Western Maryland WIA,Maryland Separations by Industry,2017Q3,72,Accommodation and Food Services,3226,
Separations,Western Maryland WIA,Maryland Separations by Industry,2018Q3,72,Accommodation and Food Services,3241,
Separations,Western Maryland WIA,Maryland Separations by Industry,2019Q3,72,Accommodation and Food Services,3348,
Separations,Western Maryland WIA,Maryland Separations by Industry,2020Q3,72,Accommodation and Food Services,2621,
Separations,Western Maryland WIA,Maryland Separations by Industry,2016Q4,72,Accommodation and Food Services,2836,
Separations,Western Maryland WIA,Maryland Separations by Industry,2017Q4,72,Accommodation and Food Services,2809,
Separations,Western Maryland WIA,Maryland Separations by Industry,2018Q4,72,Accommodation and Food Services,2852,
Separations,Western Maryland WIA,Maryland Separations by Industry,2015Q4,72,Accommodation and Food Services,2717,
Separations,Western Maryland WIA,Maryland Separations by Industry,2019Q4,72,Accommodation and Food Services,2904,
Turnover,Western Maryland WIA,Maryland Turnover Rate by Industry,2016Q1,72,Accommodation and Food Services,15.6,
Turnover,Western Maryland WIA,Maryland Turnover Rate by Industry,2015Q1,72,Accommodation and Food Services,15.1,
Separations,Western Maryland WIA,Maryland Separations by Industry,2020Q4,72,Accommodation and Food Services,2546,
Turnover,Western Maryland WIA,Maryland Turnover Rate by Industry,2018Q1,72,Accommodation and Food Services,14.7,
Turnover,Western Maryland WIA,Maryland Turnover Rate by Industry,2017Q1,72,Accommodation and Food Services,14,
Turnover,Western Maryland WIA,Maryland Turnover Rate by Industry,2021Q1,72,Accommodation and Food Services,TBD,
Turnover,Western Maryland WIA,Maryland Turnover Rate by Industry,2019Q1,72,Accommodation and Food Services,14.9,
Turnover,Western Maryland WIA,Maryland Turnover Rate by Industry,2015Q2,72,Accommodation and Food Services,14.3,
Turnover,Western Maryland WIA,Maryland Turnover Rate by Industry,2020Q1,72,Accommodation and Food Services,14,
Turnover,Western Maryland WIA,Maryland Turnover Rate by Industry,2017Q2,72,Accommodation and Food Services,14.6,
Turnover,Western Maryland WIA,Maryland Turnover Rate by Industry,2016Q2,72,Accommodation and Food Services,15.5,
Turnover,Western Maryland WIA,Maryland Turnover Rate by Industry,2019Q2,72,Accommodation and Food Services,13.7,
Turnover,Western Maryland WIA,Maryland Turnover Rate by Industry,2018Q2,72,Accommodation and Food Services,14.3,
Turnover,Western Maryland WIA,Maryland Turnover Rate by Industry,2020Q2,72,Accommodation and Food Services,15,
Turnover,Western Maryland WIA,Maryland Turnover Rate by Industry,2015Q3,72,Accommodation and Food Services,18.5,
Turnover,Western Maryland WIA,Maryland Turnover Rate by Industry,2019Q3,72,Accommodation and Food Services,17.2,
Turnover,Western Maryland WIA,Maryland Turnover Rate by Industry,2016Q3,72,Accommodation and Food Services,17.5,
Turnover,Western Maryland WIA,Maryland Turnover Rate by Industry,2017Q3,72,Accommodation and Food Services,17.1,
Turnover,Western Maryland WIA,Maryland Turnover Rate by Industry,2015Q4,72,Accommodation and Food Services,14.9,
Turnover,Western Maryland WIA,Maryland Turnover Rate by Industry,2018Q3,72,Accommodation and Food Services,17.4,
Turnover,Western Maryland WIA,Maryland Turnover Rate by Industry,2016Q4,72,Accommodation and Food Services,15,
Turnover,Western Maryland WIA,Maryland Turnover Rate by Industry,2020Q3,72,Accommodation and Food Services,15.2,
Turnover,Western Maryland WIA,Maryland Turnover Rate by Industry,2018Q4,72,Accommodation and Food Services,13.7,
Turnover,Western Maryland WIA,Maryland Turnover Rate by Industry,2019Q4,72,Accommodation and Food Services,21.7,
Turnover,Western Maryland WIA,Maryland Turnover Rate by Industry,2017Q4,72,Accommodation and Food Services,13.6,
Turnover,Western Maryland WIA,Maryland Turnover Rate by Industry,2020Q4,72,Accommodation and Food Services,TBD,
Workers,Western Maryland WIA,Maryland Workers by Industry,2016Q1,72,Accommodation and Food Services,9311,
Workers,Western Maryland WIA,Maryland Workers by Industry,2017Q1,72,Accommodation and Food Services,9243,
Workers,Western Maryland WIA,Maryland Workers by Industry,2015Q1,72,Accommodation and Food Services,8775,
Workers,Western Maryland WIA,Maryland Workers by Industry,2019Q1,72,Accommodation and Food Services,9515,
Workers,Western Maryland WIA,Maryland Workers by Industry,2018Q1,72,Accommodation and Food Services,9354,
Workers,Western Maryland WIA,Maryland Workers by Industry,2020Q1,72,Accommodation and Food Services,9920,
Workers,Western Maryland WIA,Maryland Workers by Industry,2015Q2,72,Accommodation and Food Services,8864,
Workers,Western Maryland WIA,Maryland Workers by Industry,2016Q2,72,Accommodation and Food Services,9329,
Workers,Western Maryland WIA,Maryland Workers by Industry,2017Q2,72,Accommodation and Food Services,9312,
Workers,Western Maryland WIA,Maryland Workers by Industry,2021Q1,72,Accommodation and Food Services,8387,
Workers,Western Maryland WIA,Maryland Workers by Industry,2018Q2,72,Accommodation and Food Services,9348,
Workers,Western Maryland WIA,Maryland Workers by Industry,2019Q2,72,Accommodation and Food Services,9719,
Workers,Western Maryland WIA,Maryland Workers by Industry,2020Q2,72,Accommodation and Food Services,8149,
Workers,Western Maryland WIA,Maryland Workers by Industry,2018Q3,72,Accommodation and Food Services,9987,
Workers,Western Maryland WIA,Maryland Workers by Industry,2015Q3,72,Accommodation and Food Services,9613,
Workers,Western Maryland WIA,Maryland Workers by Industry,2016Q3,72,Accommodation and Food Services,10119,
Workers,Western Maryland WIA,Maryland Workers by Industry,2019Q3,72,Accommodation and Food Services,10293,
Workers,Western Maryland WIA,Maryland Workers by Industry,2017Q3,72,Accommodation and Food Services,9977,
Workers,Western Maryland WIA,Maryland Workers by Industry,2020Q3,72,Accommodation and Food Services,7910,
Workers,Western Maryland WIA,Maryland Workers by Industry,2015Q4,72,Accommodation and Food Services,9438,
Workers,Western Maryland WIA,Maryland Workers by Industry,2016Q4,72,Accommodation and Food Services,9849,
Workers,Western Maryland WIA,Maryland Workers by Industry,2017Q4,72,Accommodation and Food Services,9613,
Workers,Western Maryland WIA,Maryland Workers by Industry,2018Q4,72,Accommodation and Food Services,9855,
Workers,Western Maryland WIA,Maryland Workers by Industry,2019Q4,72,Accommodation and Food Services,10330,
Workers,Western Maryland WIA,Maryland Workers by Industry,2020Q4,72,Accommodation and Food Services,8697,
Earnings,Western Maryland WIA,Maryland Average Earnings by Industry,2015Q1,62,Health Care and Social Assistance,3266,
Earnings,Western Maryland WIA,Maryland Average Earnings by Industry,2016Q1,62,Health Care and Social Assistance,3370,
Earnings,Western Maryland WIA,Maryland Average Earnings by Industry,2017Q1,62,Health Care and Social Assistance,3625,
Earnings,Western Maryland WIA,Maryland Average Earnings by Industry,2019Q1,62,Health Care and Social Assistance,3850,
Earnings,Western Maryland WIA,Maryland Average Earnings by Industry,2021Q1,62,Health Care and Social Assistance,TBD,
Earnings,Western Maryland WIA,Maryland Average Earnings by Industry,2020Q1,62,Health Care and Social Assistance,4064,
Earnings,Western Maryland WIA,Maryland Average Earnings by Industry,2018Q1,62,Health Care and Social Assistance,3746,
Earnings,Western Maryland WIA,Maryland Average Earnings by Industry,2015Q2,62,Health Care and Social Assistance,3582,
Earnings,Western Maryland WIA,Maryland Average Earnings by Industry,2018Q2,62,Health Care and Social Assistance,3818,
Earnings,Western Maryland WIA,Maryland Average Earnings by Industry,2017Q2,62,Health Care and Social Assistance,3722,
Earnings,Western Maryland WIA,Maryland Average Earnings by Industry,2019Q2,62,Health Care and Social Assistance,3955,
Earnings,Western Maryland WIA,Maryland Average Earnings by Industry,2020Q2,62,Health Care and Social Assistance,4003,
Earnings,Western Maryland WIA,Maryland Average Earnings by Industry,2016Q2,62,Health Care and Social Assistance,3731,
Earnings,Western Maryland WIA,Maryland Average Earnings by Industry,2015Q3,62,Health Care and Social Assistance,3607,
Earnings,Western Maryland WIA,Maryland Average Earnings by Industry,2017Q3,62,Health Care and Social Assistance,3817,
Earnings,Western Maryland WIA,Maryland Average Earnings by Industry,2016Q3,62,Health Care and Social Assistance,3762,
Earnings,Western Maryland WIA,Maryland Average Earnings by Industry,2018Q3,62,Health Care and Social Assistance,3856,
Earnings,Western Maryland WIA,Maryland Average Earnings by Industry,2019Q3,62,Health Care and Social Assistance,3947,
Earnings,Western Maryland WIA,Maryland Average Earnings by Industry,2020Q3,62,Health Care and Social Assistance,3591,
Earnings,Western Maryland WIA,Maryland Average Earnings by Industry,2015Q4,62,Health Care and Social Assistance,4064,
Earnings,Western Maryland WIA,Maryland Average Earnings by Industry,2016Q4,62,Health Care and Social Assistance,3874,
Earnings,Western Maryland WIA,Maryland Average Earnings by Industry,2017Q4,62,Health Care and Social Assistance,4044,
Earnings,Western Maryland WIA,Maryland Average Earnings by Industry,2018Q4,62,Health Care and Social Assistance,4227,
Earnings,Western Maryland WIA,Maryland Average Earnings by Industry,2019Q4,62,Health Care and Social Assistance,4347,
Earnings,Western Maryland WIA,Maryland Average Earnings by Industry,2020Q4,62,Health Care and Social Assistance,4333,
Job Change,Western Maryland WIA,Maryland Job Net Change by Industry,2016Q1,62,Health Care and Social Assistance,91,
Job Change,Western Maryland WIA,Maryland Job Net Change by Industry,2015Q1,62,Health Care and Social Assistance,135,
Job Change,Western Maryland WIA,Maryland Job Net Change by Industry,2017Q1,62,Health Care and Social Assistance,-23,
Job Change,Western Maryland WIA,Maryland Job Net Change by Industry,2019Q1,62,Health Care and Social Assistance,121,
Job Change,Western Maryland WIA,Maryland Job Net Change by Industry,2018Q1,62,Health Care and Social Assistance,19,
Job Change,Western Maryland WIA,Maryland Job Net Change by Industry,2021Q1,62,Health Care and Social Assistance,TBD,
Job Change,Western Maryland WIA,Maryland Job Net Change by Industry,2020Q1,62,Health Care and Social Assistance,-546,
Job Change,Western Maryland WIA,Maryland Job Net Change by Industry,2015Q2,62,Health Care and Social Assistance,-29,
Job Change,Western Maryland WIA,Maryland Job Net Change by Industry,2016Q2,62,Health Care and Social Assistance,44,
Job Change,Western Maryland WIA,Maryland Job Net Change by Industry,2018Q2,62,Health Care and Social Assistance,105,
Job Change,Western Maryland WIA,Maryland Job Net Change by Industry,2017Q2,62,Health Care and Social Assistance,-92,
Job Change,Western Maryland WIA,Maryland Job Net Change by Industry,2019Q2,62,Health Care and Social Assistance,120,
Job Change,Western Maryland WIA,Maryland Job Net Change by Industry,2020Q2,62,Health Care and Social Assistance,-998,
Job Change,Western Maryland WIA,Maryland Job Net Change by Industry,2018Q3,62,Health Care and Social Assistance,59,
Job Change,Western Maryland WIA,Maryland Job Net Change by Industry,2015Q3,62,Health Care and Social Assistance,232,
Job Change,Western Maryland WIA,Maryland Job Net Change by Industry,2019Q3,62,Health Care and Social Assistance,21,
Job Change,Western Maryland WIA,Maryland Job Net Change by Industry,2017Q3,62,Health Care and Social Assistance,111,
Job Change,Western Maryland WIA,Maryland Job Net Change by Industry,2016Q3,62,Health Care and Social Assistance,80,
Job Change,Western Maryland WIA,Maryland Job Net Change by Industry,2020Q3,62,Health Care and Social Assistance,448,
Job Change,Western Maryland WIA,Maryland Job Net Change by Industry,2017Q4,62,Health Care and Social Assistance,-28,
Job Change,Western Maryland WIA,Maryland Job Net Change by Industry,2018Q4,62,Health Care and Social Assistance,-86,
Job Change,Western Maryland WIA,Maryland Job Net Change by Industry,2015Q4,62,Health Care and Social Assistance,84,
Job Change,Western Maryland WIA,Maryland Job Net Change by Industry,2016Q4,62,Health Care and Social Assistance,-38,
Job Change,Western Maryland WIA,Maryland Job Net Change by Industry,2019Q4,62,Health Care and Social Assistance,-256,
Job Change,Western Maryland WIA,Maryland Job Net Change by Industry,2020Q4,62,Health Care and Social Assistance,-141,
New Hires,Western Maryland WIA,Maryland New Hires by Industry,2016Q1,62,Health Care and Social Assistance,1500,
New Hires,Western Maryland WIA,Maryland New Hires by Industry,2017Q1,62,Health Care and Social Assistance,1753,
New Hires,Western Maryland WIA,Maryland New Hires by Industry,2015Q1,62,Health Care and Social Assistance,1419,
New Hires,Western Maryland WIA,Maryland New Hires by Industry,2018Q1,62,Health Care and Social Assistance,1659,
New Hires,Western Maryland WIA,Maryland New Hires by Industry,2019Q1,62,Health Care and Social Assistance,1747,
New Hires,Western Maryland WIA,Maryland New Hires by Industry,2020Q1,62,Health Care and Social Assistance,1559,
New Hires,Western Maryland WIA,Maryland New Hires by Industry,2015Q2,62,Health Care and Social Assistance,1511,
New Hires,Western Maryland WIA,Maryland New Hires by Industry,2017Q2,62,Health Care and Social Assistance,1631,
New Hires,Western Maryland WIA,Maryland New Hires by Industry,2021Q1,62,Health Care and Social Assistance,1461,
New Hires,Western Maryland WIA,Maryland New Hires by Industry,2016Q2,62,Health Care and Social Assistance,1681,
New Hires,Western Maryland WIA,Maryland New Hires by Industry,2018Q2,62,Health Care and Social Assistance,1742,
New Hires,Western Maryland WIA,Maryland New Hires by Industry,2019Q2,62,Health Care and Social Assistance,1899,
New Hires,Western Maryland WIA,Maryland New Hires by Industry,2016Q3,62,Health Care and Social Assistance,2002,
New Hires,Western Maryland WIA,Maryland New Hires by Industry,2015Q3,62,Health Care and Social Assistance,1780,
New Hires,Western Maryland WIA,Maryland New Hires by Industry,2017Q3,62,Health Care and Social Assistance,2054,
New Hires,Western Maryland WIA,Maryland New Hires by Industry,2020Q2,62,Health Care and Social Assistance,1205,
New Hires,Western Maryland WIA,Maryland New Hires by Industry,2018Q3,62,Health Care and Social Assistance,1924,
New Hires,Western Maryland WIA,Maryland New Hires by Industry,2019Q3,62,Health Care and Social Assistance,1922,
New Hires,Western Maryland WIA,Maryland New Hires by Industry,2020Q3,62,Health Care and Social Assistance,1575,
New Hires,Western Maryland WIA,Maryland New Hires by Industry,2016Q4,62,Health Care and Social Assistance,1721,
New Hires,Western Maryland WIA,Maryland New Hires by Industry,2015Q4,62,Health Care and Social Assistance,1802,
New Hires,Western Maryland WIA,Maryland New Hires by Industry,2017Q4,62,Health Care and Social Assistance,1729,
New Hires,Western Maryland WIA,Maryland New Hires by Industry,2018Q4,62,Health Care and Social Assistance,1733,
New Hires,Western Maryland WIA,Maryland New Hires by Industry,2020Q4,62,Health Care and Social Assistance,1713,
New Hires,Western Maryland WIA,Maryland New Hires by Industry,2019Q4,62,Health Care and Social Assistance,1693,
Separations,Western Maryland WIA,Maryland Separations by Industry,2015Q1,62,Health Care and Social Assistance,1470,
Separations,Western Maryland WIA,Maryland Separations by Industry,2016Q1,62,Health Care and Social Assistance,1575,
Separations,Western Maryland WIA,Maryland Separations by Industry,2017Q1,62,Health Care and Social Assistance,1919,
Separations,Western Maryland WIA,Maryland Separations by Industry,2018Q1,62,Health Care and Social Assistance,1796,
Separations,Western Maryland WIA,Maryland Separations by Industry,2019Q1,62,Health Care and Social Assistance,1785,
Separations,Western Maryland WIA,Maryland Separations by Industry,2020Q1,62,Health Care and Social Assistance,2265,
Separations,Western Maryland WIA,Maryland Separations by Industry,2021Q1,62,Health Care and Social Assistance,TBD,
Separations,Western Maryland WIA,Maryland Separations by Industry,2017Q2,62,Health Care and Social Assistance,1923,
Separations,Western Maryland WIA,Maryland Separations by Industry,2016Q2,62,Health Care and Social Assistance,1821,
Separations,Western Maryland WIA,Maryland Separations by Industry,2015Q2,62,Health Care and Social Assistance,1750,
Separations,Western Maryland WIA,Maryland Separations by Industry,2018Q2,62,Health Care and Social Assistance,1840,
Separations,Western Maryland WIA,Maryland Separations by Industry,2019Q2,62,Health Care and Social Assistance,1995,
Separations,Western Maryland WIA,Maryland Separations by Industry,2020Q2,62,Health Care and Social Assistance,2357,
Separations,Western Maryland WIA,Maryland Separations by Industry,2016Q3,62,Health Care and Social Assistance,2093,
Separations,Western Maryland WIA,Maryland Separations by Industry,2015Q3,62,Health Care and Social Assistance,1758,
Separations,Western Maryland WIA,Maryland Separations by Industry,2017Q3,62,Health Care and Social Assistance,2088,
Separations,Western Maryland WIA,Maryland Separations by Industry,2019Q3,62,Health Care and Social Assistance,2093,
Separations,Western Maryland WIA,Maryland Separations by Industry,2018Q3,62,Health Care and Social Assistance,2039,
Turnover,Western Maryland WIA,Maryland Turnover Rate by Education,2018Q4,E5,Educational attainment not available (workers aged 24 or younger),0.183,
Turnover,Western Maryland WIA,Maryland Turnover Rate by Education,2017Q4,E5,Educational attainment not available (workers aged 24 or younger),0.19,
Turnover,Western Maryland WIA,Maryland Turnover Rate by Education,2015Q4,E5,Educational attainment not available (workers aged 24 or younger),0.19,
Separations,Western Maryland WIA,Maryland Separations by Industry,2020Q3,62,Health Care and Social Assistance,1494,
Turnover,Western Maryland WIA,Maryland Turnover Rate by Education,2016Q4,E5,Educational attainment not available (workers aged 24 or younger),0.194,
Separations,Western Maryland WIA,Maryland Separations by Industry,2015Q4,62,Health Care and Social Assistance,1934,
Turnover,Western Maryland WIA,Maryland Turnover Rate by Education,2020Q4,E5,Educational attainment not available (workers aged 24 or younger),TBD,
Turnover,Western Maryland WIA,Maryland Turnover Rate by Education,2019Q4,E5,Educational attainment not available (workers aged 24 or younger),0.221,
Separations,Western Maryland WIA,Maryland Separations by Industry,2016Q4,62,Health Care and Social Assistance,1949,
Separations,Western Maryland WIA,Maryland Separations by Industry,2017Q4,62,Health Care and Social Assistance,1964,
Separations,Western Maryland WIA,Maryland Separations by Industry,2018Q4,62,Health Care and Social Assistance,2002,
Turnover,Western Maryland WIA,Maryland Turnover Rate by Industry,2015Q1,62,Health Care and Social Assistance,6.7,
Separations,Western Maryland WIA,Maryland Separations by Industry,2019Q4,62,Health Care and Social Assistance,2162,
Separations,Western Maryland WIA,Maryland Separations by Industry,2020Q4,62,Health Care and Social Assistance,2260,
Turnover,Western Maryland WIA,Maryland Turnover Rate by Industry,2016Q1,62,Health Care and Social Assistance,7.3,
Turnover,Western Maryland WIA,Maryland Turnover Rate by Industry,2017Q1,62,Health Care and Social Assistance,7,
Turnover,Western Maryland WIA,Maryland Turnover Rate by Industry,2018Q1,62,Health Care and Social Assistance,6.9,
Turnover,Western Maryland WIA,Maryland Turnover Rate by Industry,2019Q1,62,Health Care and Social Assistance,7.1,
Turnover,Western Maryland WIA,Maryland Turnover Rate by Industry,2015Q2,62,Health Care and Social Assistance,6.2,
Turnover,Western Maryland WIA,Maryland Turnover Rate by Industry,2021Q1,62,Health Care and Social Assistance,TBD,
Turnover,Western Maryland WIA,Maryland Turnover Rate by Industry,2020Q1,62,Health Care and Social Assistance,8.3,
Turnover,Western Maryland WIA,Maryland Turnover Rate by Industry,2016Q2,62,Health Care and Social Assistance,6.9,
